trip_id;route_id;service_id;trip_headsign;direction_id
446053301;57128;6;SULTANGAZİ PERONLAR;1
446003124;2054;6;SULTANGAZİ PERONLAR;1
445951867;2054;6;SULTANGAZİ PERONLAR;1
446003125;2054;6;SULTANGAZİ PERONLAR;1
445952363;2054;6;SULTANGAZİ PERONLAR;1
446003126;2054;6;SULTANGAZİ PERONLAR;1
445952843;2054;6;SULTANGAZİ PERONLAR;1
446003127;2054;6;SULTANGAZİ PERONLAR;1
446003128;2054;6;SULTANGAZİ PERONLAR;1
445953325;2054;6;SULTANGAZİ PERONLAR;1
446003129;2054;6;SULTANGAZİ PERONLAR;1
445998546;2054;6;SULTANGAZİ PERONLAR;1
445969180;2054;6;SULTANGAZİ PERONLAR;1
445998548;2054;6;SULTANGAZİ PERONLAR;1
445970071;2054;6;SULTANGAZİ PERONLAR;1
445998550;2054;6;SULTANGAZİ PERONLAR;1
445939618;2054;6;SULTANGAZİ PERONLAR;1
446053307;57128;6;SULTANGAZİ PERONLAR;1
445998552;2054;6;SULTANGAZİ PERONLAR;1
446053309;57128;6;SULTANGAZİ PERONLAR;1
445998554;2054;6;SULTANGAZİ PERONLAR;1
445963223;2054;6;SULTANGAZİ PERONLAR;1
445998556;2054;6;SULTANGAZİ PERONLAR;1
445963721;2054;6;SULTANGAZİ PERONLAR;1
445998558;2054;6;SULTANGAZİ PERONLAR;1
445963378;2054;6;SULTANGAZİ PERONLAR;1
445939624;2054;6;SULTANGAZİ PERONLAR;1
445939628;2054;6;SULTANGAZİ PERONLAR;1
445963494;2054;6;SULTANGAZİ PERONLAR;1
445939630;2054;6;SULTANGAZİ PERONLAR;1
445950771;2054;6;SULTANGAZİ PERONLAR;1
445990860;2054;6;SULTANGAZİ PERONLAR;1
445950773;2054;6;SULTANGAZİ PERONLAR;1
445991378;2054;6;SULTANGAZİ PERONLAR;1
446018861;2054;6;SULTANGAZİ PERONLAR;1
445950775;2054;6;SULTANGAZİ PERONLAR;1
446053315;57128;6;SULTANGAZİ PERONLAR;1
445950777;2054;6;SULTANGAZİ PERONLAR;1
446053317;57128;6;SULTANGAZİ PERONLAR;1
445950779;2054;6;SULTANGAZİ PERONLAR;1
445991868;2054;6;SULTANGAZİ PERONLAR;1
445950781;2054;6;SULTANGAZİ PERONLAR;1
445950785;2054;6;SULTANGAZİ PERONLAR;1
445950787;2054;6;SULTANGAZİ PERONLAR;1
445950789;2054;6;SULTANGAZİ PERONLAR;1
445950791;2054;6;SULTANGAZİ PERONLAR;1
446048859;2054;0;SULTANGAZİ PERONLAR;1
446000503;2054;0;SULTANGAZİ PERONLAR;1
445972603;2054;0;SULTANGAZİ PERONLAR;1
446000505;2054;0;SULTANGAZİ PERONLAR;1
445973488;2054;0;SULTANGAZİ PERONLAR;1
446000506;2054;0;SULTANGAZİ PERONLAR;1
445973994;2054;0;SULTANGAZİ PERONLAR;1
445974483;2054;0;SULTANGAZİ PERONLAR;1
446000508;2054;0;SULTANGAZİ PERONLAR;1
445974971;2054;0;SULTANGAZİ PERONLAR;1
446000509;2054;0;SULTANGAZİ PERONLAR;1
445944759;2054;0;SULTANGAZİ PERONLAR;1
446000510;2054;0;SULTANGAZİ PERONLAR;1
445944758;2054;0;SULTANGAZİ PERONLAR;1
445944697;2054;0;SULTANGAZİ PERONLAR;1
446000507;2054;0;SULTANGAZİ PERONLAR;1
445944701;2054;0;SULTANGAZİ PERONLAR;1
446000504;2054;0;SULTANGAZİ PERONLAR;1
446000511;2054;0;SULTANGAZİ PERONLAR;1
445975803;2054;0;SULTANGAZİ PERONLAR;1
446000512;2054;0;SULTANGAZİ PERONLAR;1
445997769;2054;0;SULTANGAZİ PERONLAR;1
445969304;2054;0;SULTANGAZİ PERONLAR;1
445997771;2054;0;SULTANGAZİ PERONLAR;1
445970204;2054;0;SULTANGAZİ PERONLAR;1
445959699;2054;0;SULTANGAZİ PERONLAR;1
445963360;2054;0;SULTANGAZİ PERONLAR;1
445964213;2054;0;SULTANGAZİ PERONLAR;1
445997773;2054;0;SULTANGAZİ PERONLAR;1
445968424;2054;0;SULTANGAZİ PERONLAR;1
445997775;2054;0;SULTANGAZİ PERONLAR;1
445959798;2054;0;SULTANGAZİ PERONLAR;1
445997777;2054;0;SULTANGAZİ PERONLAR;1
445959796;2054;0;SULTANGAZİ PERONLAR;1
445959711;2054;0;SULTANGAZİ PERONLAR;1
445959701;2054;0;SULTANGAZİ PERONLAR;1
445959717;2054;0;SULTANGAZİ PERONLAR;1
445959697;2054;0;SULTANGAZİ PERONLAR;1
445959719;2054;0;SULTANGAZİ PERONLAR;1
445968888;2054;0;SULTANGAZİ PERONLAR;1
445997779;2054;0;SULTANGAZİ PERONLAR;1
445974843;2054;0;SULTANGAZİ PERONLAR;1
445989391;2054;0;SULTANGAZİ PERONLAR;1
446014179;2054;0;SULTANGAZİ PERONLAR;1
445989905;2054;0;SULTANGAZİ PERONLAR;1
445974847;2054;0;SULTANGAZİ PERONLAR;1
445990726;2054;0;SULTANGAZİ PERONLAR;1
445991192;2054;0;SULTANGAZİ PERONLAR;1
445974851;2054;0;SULTANGAZİ PERONLAR;1
445991308;2054;0;SULTANGAZİ PERONLAR;1
445974853;2054;0;SULTANGAZİ PERONLAR;1
445975306;2054;0;SULTANGAZİ PERONLAR;1
445974857;2054;0;SULTANGAZİ PERONLAR;1
445975304;2054;0;SULTANGAZİ PERONLAR;1
445974859;2054;0;SULTANGAZİ PERONLAR;1
445974849;2054;0;SULTANGAZİ PERONLAR;1
445974861;2054;0;SULTANGAZİ PERONLAR;1
445974845;2054;0;SULTANGAZİ PERONLAR;1
445974863;2054;0;SULTANGAZİ PERONLAR;1
445974865;2054;0;SULTANGAZİ PERONLAR;1
445998055;2054;7;SULTANGAZİ PERONLAR;1
445975089;2054;7;SULTANGAZİ PERONLAR;1
445942927;2054;7;SULTANGAZİ PERONLAR;1
445975986;2054;7;SULTANGAZİ PERONLAR;1
445942928;2054;7;SULTANGAZİ PERONLAR;1
445942929;2054;7;SULTANGAZİ PERONLAR;1
446053303;57128;7;SULTANGAZİ PERONLAR;1
445998056;2054;7;SULTANGAZİ PERONLAR;1
446053305;57128;7;SULTANGAZİ PERONLAR;1
445942930;2054;7;SULTANGAZİ PERONLAR;1
445976852;2054;7;SULTANGAZİ PERONLAR;1
445977359;2054;7;SULTANGAZİ PERONLAR;1
445942933;2054;7;SULTANGAZİ PERONLAR;1
445970577;2054;7;SULTANGAZİ PERONLAR;1
445942934;2054;7;SULTANGAZİ PERONLAR;1
445971062;2054;7;SULTANGAZİ PERONLAR;1
445998057;2054;7;SULTANGAZİ PERONLAR;1
445960836;2054;7;SULTANGAZİ PERONLAR;1
445991489;2054;7;SULTANGAZİ PERONLAR;1
445960838;2054;7;SULTANGAZİ PERONLAR;1
445992387;2054;7;SULTANGAZİ PERONLAR;1
445960840;2054;7;SULTANGAZİ PERONLAR;1
445960842;2054;7;SULTANGAZİ PERONLAR;1
446053311;57128;7;SULTANGAZİ PERONLAR;1
445960844;2054;7;SULTANGAZİ PERONLAR;1
446053313;57128;7;SULTANGAZİ PERONLAR;1
445960846;2054;7;SULTANGAZİ PERONLAR;1
445985494;2054;7;SULTANGAZİ PERONLAR;1
445942932;2054;7;SULTANGAZİ PERONLAR;1
445985995;2054;7;SULTANGAZİ PERONLAR;1
445960850;2054;7;SULTANGAZİ PERONLAR;1
445986493;2054;7;SULTANGAZİ PERONLAR;1
445960852;2054;7;SULTANGAZİ PERONLAR;1
445986978;2054;7;SULTANGAZİ PERONLAR;1
445960854;2054;7;SULTANGAZİ PERONLAR;1
445972256;2054;7;SULTANGAZİ PERONLAR;1
445983775;2054;7;SULTANGAZİ PERONLAR;1
445972258;2054;7;SULTANGAZİ PERONLAR;1
445984646;2054;7;SULTANGAZİ PERONLAR;1
445972260;2054;7;SULTANGAZİ PERONLAR;1
445972262;2054;7;SULTANGAZİ PERONLAR;1
446053319;57128;7;SULTANGAZİ PERONLAR;1
445972264;2054;7;SULTANGAZİ PERONLAR;1
446053321;57128;7;SULTANGAZİ PERONLAR;1
445972266;2054;7;SULTANGAZİ PERONLAR;1
445978163;2054;7;SULTANGAZİ PERONLAR;1
445960848;2054;7;SULTANGAZİ PERONLAR;1
445978629;2054;7;SULTANGAZİ PERONLAR;1
445972268;2054;7;SULTANGAZİ PERONLAR;1
445979094;2054;7;SULTANGAZİ PERONLAR;1
445972270;2054;7;SULTANGAZİ PERONLAR;1
445972272;2054;7;SULTANGAZİ PERONLAR;1
446003117;2058;6;VEZNECİLER;0
446050890;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050886;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050891;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050950;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050951;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050955;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050952;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050956;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050892;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446052938;57081;6;FEVZİ ÇAKMAK MAHALLESİ - VEZNECİLER (Ring);0
446050953;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050893;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050954;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050894;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050887;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050888;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050895;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050889;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050970;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050921;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050917;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050922;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050971;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050972;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050977;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050973;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050978;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050974;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050923;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050975;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050924;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050976;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050925;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050918;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050919;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050926;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050920;24730;6;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446018858;2058;6;VEZNECİLER;0
445950474;2058;6;VEZNECİLER;0
445922783;2058;6;VEZNECİLER;0
445951018;2058;6;VEZNECİLER;0
446018859;2058;6;VEZNECİLER;0
446018862;2058;6;VEZNECİLER;0
446053298;57127;6;VEZNECİLER;0
445922784;2058;6;VEZNECİLER;0
446053300;57127;6;VEZNECİLER;0
445922785;2058;6;VEZNECİLER;0
445951866;2058;6;VEZNECİLER;0
445922786;2058;6;VEZNECİLER;0
445952362;2058;6;VEZNECİLER;0
445922787;2058;6;VEZNECİLER;0
445952842;2058;6;VEZNECİLER;0
445922788;2058;6;VEZNECİLER;0
445922789;2058;6;VEZNECİLER;0
445953324;2058;6;VEZNECİLER;0
445922790;2058;6;VEZNECİLER;0
445998545;2058;6;VEZNECİLER;0
445969179;2058;6;VEZNECİLER;0
445998547;2058;6;VEZNECİLER;0
445970070;2058;6;VEZNECİLER;0
445998549;2058;6;VEZNECİLER;0
445939617;2058;6;VEZNECİLER;0
446053306;57127;6;VEZNECİLER;0
445998551;2058;6;VEZNECİLER;0
446053308;57127;6;VEZNECİLER;0
445998553;2058;6;VEZNECİLER;0
445963222;2058;6;VEZNECİLER;0
445998555;2058;6;VEZNECİLER;0
445963720;2058;6;VEZNECİLER;0
445998557;2058;6;VEZNECİLER;0
445963377;2058;6;VEZNECİLER;0
445939623;2058;6;VEZNECİLER;0
445939627;2058;6;VEZNECİLER;0
445963493;2058;6;VEZNECİLER;0
445939629;2058;6;VEZNECİLER;0
445950770;2058;6;VEZNECİLER;0
445990859;2058;6;VEZNECİLER;0
445950772;2058;6;VEZNECİLER;0
445991377;2058;6;VEZNECİLER;0
446018860;2058;6;VEZNECİLER;0
445950774;2058;6;VEZNECİLER;0
446053314;57127;6;VEZNECİLER;0
445950776;2058;6;VEZNECİLER;0
446053316;57127;6;VEZNECİLER;0
445950778;2058;6;VEZNECİLER;0
445991867;2058;6;VEZNECİLER;0
445950780;2058;6;VEZNECİLER;0
445950784;2058;6;VEZNECİLER;0
445950786;2058;6;VEZNECİLER;0
445950788;2058;6;VEZNECİLER;0
445950790;2058;6;VEZNECİLER;0
446048858;2061;0;VEZNECİLER;0
446050903;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050957;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050904;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050958;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050905;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050962;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050906;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050959;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050902;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050960;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446052939;57081;0;FEVZİ ÇAKMAK MAHALLESİ - VEZNECİLER (Ring);0
446050901;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050898;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050897;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050899;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050896;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050900;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050907;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050961;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050979;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050934;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050980;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050935;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050981;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050936;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446051298;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050982;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050937;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050983;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050933;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050984;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050932;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050929;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050928;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050930;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050927;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050931;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050938;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446051297;24730;0;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446014176;2058;0;VEZNECİLER;0
445972602;2058;0;VEZNECİLER;0
446014177;2058;0;VEZNECİLER;0
445973145;2058;0;VEZNECİLER;0
446014180;2058;0;VEZNECİLER;0
445973993;2058;0;VEZNECİLER;0
445974482;2058;0;VEZNECİLER;0
445922660;2058;0;VEZNECİLER;0
445974970;2058;0;VEZNECİLER;0
445922661;2058;0;VEZNECİLER;0
445922681;2058;0;VEZNECİLER;0
445922663;2058;0;VEZNECİLER;0
445922680;2058;0;VEZNECİLER;0
445922665;2058;0;VEZNECİLER;0
445922659;2058;0;VEZNECİLER;0
445922667;2058;0;VEZNECİLER;0
445922658;2058;0;VEZNECİLER;0
445922668;2058;0;VEZNECİLER;0
445975802;2058;0;VEZNECİLER;0
445922669;2058;0;VEZNECİLER;0
445997768;2058;0;VEZNECİLER;0
445969303;2058;0;VEZNECİLER;0
445997770;2058;0;VEZNECİLER;0
445970203;2058;0;VEZNECİLER;0
445959698;2058;0;VEZNECİLER;0
445963359;2058;0;VEZNECİLER;0
445964212;2058;0;VEZNECİLER;0
445997772;2058;0;VEZNECİLER;0
445968423;2058;0;VEZNECİLER;0
445997774;2058;0;VEZNECİLER;0
445959797;2058;0;VEZNECİLER;0
445997776;2058;0;VEZNECİLER;0
445959795;2058;0;VEZNECİLER;0
445959710;2058;0;VEZNECİLER;0
445959700;2058;0;VEZNECİLER;0
445959716;2058;0;VEZNECİLER;0
445959696;2058;0;VEZNECİLER;0
445959718;2058;0;VEZNECİLER;0
445968887;2058;0;VEZNECİLER;0
445997778;2058;0;VEZNECİLER;0
445974842;2058;0;VEZNECİLER;0
445989390;2058;0;VEZNECİLER;0
446014178;2058;0;VEZNECİLER;0
445989904;2058;0;VEZNECİLER;0
445974846;2058;0;VEZNECİLER;0
445990725;2058;0;VEZNECİLER;0
445991191;2058;0;VEZNECİLER;0
445974850;2058;0;VEZNECİLER;0
445991307;2058;0;VEZNECİLER;0
445974852;2058;0;VEZNECİLER;0
445975305;2058;0;VEZNECİLER;0
445974856;2058;0;VEZNECİLER;0
445975303;2058;0;VEZNECİLER;0
445974858;2058;0;VEZNECİLER;0
445974848;2058;0;VEZNECİLER;0
445974860;2058;0;VEZNECİLER;0
445974844;2058;0;VEZNECİLER;0
445974862;2058;0;VEZNECİLER;0
445974864;2058;0;VEZNECİLER;0
446050963;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050911;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050908;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050912;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050909;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050910;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050968;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050969;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050964;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446052940;57081;7;FEVZİ ÇAKMAK MAHALLESİ - VEZNECİLER (Ring);0
446050913;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050914;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050965;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050915;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050916;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050966;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050967;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446051299;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050944;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050939;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050945;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050940;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050941;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446051303;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050942;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446051304;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050943;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050946;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050947;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446051300;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050948;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446051301;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446050949;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
446051302;24730;7;SULTANGAZİ PERONLAR - VEZNECİLER (Ring);0
445923603;2058;7;VEZNECİLER;0
445975088;2058;7;VEZNECİLER;0
445923604;2058;7;VEZNECİLER;0
445975985;2058;7;VEZNECİLER;0
445923605;2058;7;VEZNECİLER;0
445923606;2058;7;VEZNECİLER;0
446053302;57127;7;VEZNECİLER;0
445923607;2058;7;VEZNECİLER;0
446053304;57127;7;VEZNECİLER;0
445923608;2058;7;VEZNECİLER;0
445976851;2058;7;VEZNECİLER;0
445977358;2058;7;VEZNECİLER;0
445923609;2058;7;VEZNECİLER;0
445970576;2058;7;VEZNECİLER;0
445923610;2058;7;VEZNECİLER;0
445971061;2058;7;VEZNECİLER;0
445923611;2058;7;VEZNECİLER;0
445960835;2058;7;VEZNECİLER;0
445991488;2058;7;VEZNECİLER;0
445960837;2058;7;VEZNECİLER;0
445992386;2058;7;VEZNECİLER;0
445960839;2058;7;VEZNECİLER;0
445960841;2058;7;VEZNECİLER;0
446053310;57127;7;VEZNECİLER;0
445960843;2058;7;VEZNECİLER;0
446053312;57127;7;VEZNECİLER;0
445960845;2058;7;VEZNECİLER;0
445985493;2058;7;VEZNECİLER;0
445942931;2058;7;VEZNECİLER;0
445985994;2058;7;VEZNECİLER;0
445960849;2058;7;VEZNECİLER;0
445986492;2058;7;VEZNECİLER;0
445960851;2058;7;VEZNECİLER;0
445986977;2058;7;VEZNECİLER;0
445960853;2058;7;VEZNECİLER;0
445972255;2058;7;VEZNECİLER;0
445983774;2058;7;VEZNECİLER;0
445972257;2058;7;VEZNECİLER;0
445984645;2058;7;VEZNECİLER;0
445972259;2058;7;VEZNECİLER;0
445972261;2058;7;VEZNECİLER;0
446053318;57127;7;VEZNECİLER;0
445972263;2058;7;VEZNECİLER;0
446053320;57127;7;VEZNECİLER;0
445972265;2058;7;VEZNECİLER;0
445978162;2058;7;VEZNECİLER;0
445960847;2058;7;VEZNECİLER;0
445978628;2058;7;VEZNECİLER;0
445972267;2058;7;VEZNECİLER;0
445979093;2058;7;VEZNECİLER;0
445972269;2058;7;VEZNECİLER;0
445972271;2058;7;VEZNECİLER;0
445953327;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
446013138;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445969182;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445970073;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445963225;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445963723;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
446011263;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445963849;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445963954;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445990862;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445991380;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445991870;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445992355;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
446007003;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445985869;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445986307;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445983858;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445984336;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445984798;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445977811;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
446010109;2065;6;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445975805;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
446013852;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445969306;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445970206;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445963362;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445964215;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
446007196;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445968890;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445969348;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445989393;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445989907;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445990728;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445991194;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
446008366;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445991762;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445992189;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
445979925;2065;0;GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ;1
